Employee_ID,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
269.0,4.0,2,10.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,0.0,9.0,2.0,8.0,0.0,2.0,2.0,2.0,3.0,7.0,21 to 35,M,687.0
200.0,1.0,1,1.0,8.0,1.0,5.0,1.0,2.0,1.0,8.0,2.0,1.0,0.0,7.0,10.0,1.0,2.0,5.0,0.0,1.0,21 to 35,M,618.9
125.0,4.0,3,10.0,6.0,7.0,10.0,3.0,3.0,1.0,5.0,5.0,4.0,2.0,8.0,3.0,1.0,2.0,10.0,8.0,7.0,21 to 35,F,714.9
172.0,3.0,2,6.0,10.0,8.0,10.0,7.0,5.0,2.0,9.0,9.0,5.0,7.0,7.0,0.0,4.0,1.0,3.0,2.0,5.0,36 to 50,F,692.8
212.0,4.0,4,8.0,5.0,4.0,5.0,4.0,3.0,1.0,7.0,6.0,8.0,7.0,8.0,4.0,5.0,2.0,3.0,2.0,9.0,36 to 50,F,688.5
4.0,3.0,1,8.0,3.0,4.0,6.0,4.0,5.0,2.0,7.0,2.0,10.0,10.0,8.0,1.0,4.0,1.0,5.0,1.0,7.0,21 to 35,F,673.6
210.0,4.0,3,10.0,5.0,5.0,8.0,4.0,4.0,1.0,5.0,3.0,3.0,2.0,7.0,3.0,1.0,2.0,10.0,4.0,8.0,36 to 50,M,699.2
199.0,5.0,3,9.0,4.0,6.0,3.0,10.0,3.0,1.0,7.0,8.0,10.0,5.0,7.0,2.0,0.0,2.0,9.0,3.0,8.0,21 to 35,M,729.5
84.0,3.0,2,9.0,10.0,8.0,8.0,6.0,4.0,1.0,6.0,1.0,8.0,3.0,9.0,3.0,3.0,2.0,5.0,3.0,6.0,21 to 35,F,710.8
41.0,3.0,3,2.0,2.0,4.0,10.0,5.0,5.0,2.0,6.0,5.0,4.0,0.0,7.0,0.0,3.0,1.0,10.0,1.0,4.0,36 to 50,F,643.3
192.0,5.0,2,5.0,6.0,10.0,10.0,5.0,5.0,2.0,7.0,5.0,10.0,3.0,7.0,0.0,1.0,2.0,10.0,3.0,5.0,51 or more,F,719.3
287.0,2.0,2,1.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,7.0,3.0,0.0,2.0,5.0,2.0,4.0,21 to 35,F,610.4
50.0,4.0,1,5.0,3.0,4.0,10.0,0.0,3.0,2.0,3.0,5.0,7.0,5.0,7.0,0.0,0.0,2.0,10.0,5.0,10.0,21 to 35,F,693.2
140.0,3.0,2,5.0,4.0,4.0,4.0,2.0,2.0,2.0,6.0,3.0,3.0,1.0,7.0,0.0,1.0,2.0,10.0,2.0,9.0,36 to 50,F,656.7
223.0,2.0,1,10.0,5.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,5.0,8.0,0.0,0.0,2.0,3.0,2.0,10.0,21 to 35,M,659.9
31.0,3.0,4,1.0,6.0,3.0,6.0,4.0,4.0,2.0,0.0,2.0,7.0,1.0,6.0,10.0,1.0,2.0,6.0,2.0,3.0,21 to 35,M,618.2
191.0,2.0,2,7.0,6.0,5.0,3.0,3.0,5.0,1.0,5.0,2.0,8.0,3.0,8.0,2.0,1.0,2.0,10.0,5.0,7.0,21 to 35,M,698.7
5.0,1.0,3,2.0,8.0,2.0,4.0,3.0,1.0,2.0,7.0,2.0,5.0,2.0,7.0,0.0,3.0,2.0,8.0,5.0,3.0,21 to 35,F,636.7
226.0,1.0,2,0.0,5.0,3.0,10.0,5.0,4.0,2.0,7.0,5.0,2.0,2.0,8.0,10.0,2.0,2.0,5.0,5.0,3.0,36 to 50,M,638.0
187.0,3.0,1,2.0,7.0,10.0,10.0,2.0,2.0,1.0,7.0,7.0,6.0,10.0,7.0,2.0,4.0,2.0,3.0,1.0,4.0,36 to 50,F,696.4
147.0,3.0,3,5.0,5.0,4.0,8.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,6.0,0.0,7.0,2.0,10.0,8.0,8.0,21 to 35,F,668.6
234.0,5.0,2,6.0,10.0,7.0,8.0,1.0,0.0,1.0,7.0,5.0,6.0,10.0,7.0,0.0,1.0,2.0,5.0,1.0,5.0,21 to 35,F,704.9
129.0,3.0,3,10.0,10.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,7.0,5.0,8.0,0.0,1.0,2.0,10.0,2.0,7.0,21 to 35,M,662.8
150.0,5.0,4,8.0,5.0,10.0,10.0,5.0,1.0,1.0,8.0,4.0,10.0,10.0,7.0,2.0,1.0,2.0,5.0,10.0,9.0,36 to 50,M,738.0
205.0,3.0,5,4.0,1.0,3.0,3.0,3.0,0.0,2.0,4.0,3.0,1.0,0.0,7.0,0.0,10.0,1.0,3.0,1.0,4.0,21 to 35,F,567.9
133.0,2.0,4,4.0,6.0,6.0,6.0,2.0,1.0,1.0,10.0,8.0,5.0,5.0,8.0,0.0,0.0,2.0,4.0,3.0,10.0,21 to 35,F,691.3
39.0,3.0,3,4.0,4.0,6.0,7.0,2.0,0.0,1.0,4.0,2.0,6.0,1.0,6.0,4.0,2.0,2.0,5.0,1.0,6.0,21 to 35,M,645.2
294.0,5.0,5,2.0,10.0,3.0,10.0,5.0,5.0,1.0,7.0,2.0,10.0,1.0,7.0,10.0,4.0,1.0,10.0,10.0,3.0,21 to 35,F,676.8
203.0,2.0,4,3.0,4.0,5.0,8.0,2.0,2.0,1.0,7.0,4.0,6.0,1.0,7.0,0.0,1.0,2.0,10.0,3.0,7.0,21 to 35,F,676.0
146.0,1.0,4,5.0,4.0,1.0,6.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,7.0,10.0,5.0,2.0,3.0,1.0,4.0,51 or more,F,616.9
8.0,0.0,3,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,7.0,4.0,2.0,2.0,5.0,4.0,5.0,21 to 35,M,608.7
217.0,5.0,1,10.0,10.0,10.0,10.0,2.0,5.0,2.0,8.0,4.0,3.0,1.0,7.0,0.0,0.0,2.0,10.0,6.0,10.0,21 to 35,F,731.5
206.0,4.0,1,6.0,6.0,10.0,7.0,7.0,5.0,1.0,8.0,4.0,6.0,6.0,9.0,0.0,0.0,2.0,8.0,4.0,9.0,36 to 50,F,744.4
62.0,4.0,2,6.0,4.0,5.0,6.0,2.0,3.0,1.0,6.0,6.0,8.0,4.0,7.0,2.0,2.0,2.0,6.0,10.0,3.0,21 to 35,F,698.5
1.0,5.0,2,10.0,10.0,10.0,10.0,3.0,1.0,1.0,2.0,3.0,10.0,1.0,6.0,0.0,0.0,2.0,10.0,5.0,10.0,21 to 35,M,731.0
80.0,4.0,1,3.0,6.0,5.0,6.0,2.0,5.0,1.0,8.0,2.0,10.0,5.0,7.0,0.0,3.0,1.0,4.0,3.0,7.0,36 to 50,F,685.3
108.0,4.0,4,8.0,9.0,7.0,6.0,6.0,3.0,1.0,7.0,3.0,6.0,2.0,8.0,6.0,0.0,2.0,8.0,0.0,6.0,21 to 35,F,693.2
149.0,3.0,1,10.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,0.0,7.0,1.0,1.0,2.0,2.0,1.0,10.0,36 to 50,M,653.3
111.0,5.0,3,5.0,5.0,2.0,2.0,3.0,0.0,1.0,5.0,3.0,6.0,0.0,7.0,0.0,1.0,2.0,7.0,5.0,8.0,21 to 35,F,667.5
137.0,5.0,2,10.0,10.0,10.0,10.0,10.0,5.0,1.0,3.0,5.0,7.0,7.0,8.0,0.0,2.0,2.0,10.0,8.0,10.0,36 to 50,F,771.6
247.0,5.0,2,10.0,10.0,10.0,10.0,10.0,5.0,1.0,3.0,5.0,7.0,7.0,8.0,0.0,2.0,2.0,10.0,8.0,10.0,36 to 50,F,771.6
105.0,5.0,3,4.0,8.0,10.0,9.0,5.0,2.0,2.0,7.0,4.0,1.0,8.0,7.0,2.0,3.0,1.0,8.0,5.0,3.0,36 to 50,F,668.2
115.0,3.0,5,3.0,10.0,7.0,10.0,0.0,2.0,2.0,7.0,9.0,6.0,10.0,8.0,3.0,5.0,1.0,10.0,7.0,5.0,21 to 35,F,672.8
217.0,1.0,4,2.0,6.0,2.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,7.0,0.0,5.0,1.0,2.0,1.0,2.0,21 to 35,F,578.1
151.0,4.0,3,8.0,6.0,10.0,5.0,3.0,2.0,1.0,8.0,3.0,8.0,3.0,7.0,5.0,3.0,2.0,7.0,1.0,3.0,36 to 50,F,683.2
123.0,1.0,5,5.0,10.0,10.0,10.0,8.0,2.0,2.0,10.0,8.0,1.0,5.0,5.0,10.0,1.0,1.0,10.0,2.0,0.0,36 to 50,F,645.7
80.0,3.0,4,2.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,0.0,10.0,5.0,7.0,1.0,8.0,1.0,8.0,36 to 50,F,610.3
253.0,3.0,2,3.0,10.0,7.0,6.0,10.0,2.0,1.0,8.0,5.0,1.0,5.0,9.0,4.0,3.0,2.0,9.0,6.0,4.0,36 to 50,F,702.6
21.0,4.0,5,7.0,4.0,10.0,10.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,6.0,10.0,1.0,2.0,8.0,9.0,4.0,51 or more,M,687.7
255.0,3.0,4,10.0,6.0,10.0,7.0,5.0,5.0,2.0,7.0,7.0,10.0,5.0,6.0,0.0,2.0,2.0,9.0,5.0,9.0,51 or more,M,720.8
91.0,5.0,5,5.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,9.0,0.0,8.0,2.0,0.0,2.0,10.0,21 to 35,M,616.3
242.0,3.0,4,5.0,5.0,9.0,8.0,6.0,5.0,2.0,5.0,2.0,1.0,5.0,6.0,10.0,4.0,2.0,9.0,0.0,2.0,36 to 50,F,642.5
101.0,3.0,2,3.0,8.0,2.0,4.0,6.0,2.0,1.0,8.0,3.0,2.0,10.0,8.0,3.0,1.0,2.0,10.0,7.0,10.0,21 to 35,M,704.3
159.0,1.0,3,2.0,5.0,5.0,8.0,5.0,5.0,2.0,10.0,6.0,6.0,10.0,9.0,5.0,0.0,2.0,4.0,8.0,5.0,36 to 50,F,690.0
286.0,4.0,0,10.0,5.0,9.0,10.0,10.0,5.0,1.0,10.0,8.0,6.0,10.0,8.0,0.0,1.0,2.0,10.0,10.0,8.0,21 to 35,M,786.7
101.0,2.0,1,3.0,4.0,5.0,5.0,4.0,2.0,1.0,5.0,1.0,5.0,4.0,8.0,0.0,4.0,2.0,3.0,6.0,10.0,21 to 35,M,674.3
82.0,4.0,2,2.0,4.0,3.0,6.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,7.0,2.0,2.0,2.0,6.0,1.0,8.0,36 to 50,M,633.3
72.0,3.0,3,8.0,2.0,1.0,5.0,3.0,0.0,1.0,6.0,1.0,7.0,1.0,6.0,4.0,3.0,2.0,4.0,3.0,7.0,21 to 35,M,643.7
260.0,3.0,5,10.0,4.0,6.0,7.0,1.0,0.0,1.0,8.0,1.0,8.0,0.0,9.0,0.0,3.0,2.0,4.0,1.0,2.0,21 to 35,F,656.4
167.0,2.0,1,1.0,6.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,5.0,2.0,7.0,7.0,2.0,2.0,7.0,6.0,3.0,21 to 35,M,648.6
48.0,5.0,1,10.0,3.0,2.0,7.0,1.0,0.0,1.0,10.0,4.0,8.0,1.0,10.0,0.0,0.0,1.0,3.0,2.0,6.0,21 to 35,F,675.3
224.0,5.0,0,10.0,10.0,5.0,8.0,2.0,0.0,1.0,10.0,5.0,10.0,10.0,7.0,0.0,0.0,2.0,10.0,2.0,10.0,21 to 35,F,749.9
14.0,0.0,1,1.0,7.0,3.0,4.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,7.0,8.0,3.0,1.0,5.0,4.0,10.0,21 to 35,M,617.8
196.0,1.0,4,10.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,5.0,9.0,6.0,8.0,6.0,3.0,1.0,5.0,4.0,3.0,36 to 50,M,636.0
113.0,1.0,4,2.0,4.0,6.0,4.0,4.0,3.0,2.0,4.0,5.0,7.0,5.0,8.0,2.0,4.0,1.0,4.0,4.0,6.0,36 to 50,M,627.1
31.0,1.0,4,1.0,0.0,7.0,1.0,0.0,0.0,1.0,5.0,0.0,8.0,8.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,21 to 35,M,637.3
31.0,1.0,3,5.0,10.0,2.0,10.0,4.0,0.0,1.0,2.0,3.0,10.0,5.0,7.0,0.0,3.0,1.0,10.0,2.0,10.0,21 to 35,M,671.7
61.0,3.0,3,2.0,4.0,5.0,5.0,0.0,5.0,1.0,3.0,3.0,3.0,2.0,7.0,5.0,5.0,2.0,1.0,0.0,10.0,21 to 35,F,639.7
285.0,4.0,2,4.0,8.0,10.0,3.0,3.0,3.0,1.0,7.0,3.0,10.0,2.0,7.0,0.0,1.0,2.0,1.0,6.0,6.0,21 to 35,M,698.9
235.0,1.0,0,4.0,3.0,4.0,10.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,36 to 50,M,629.1
80.0,2.0,4,1.0,10.0,10.0,10.0,5.0,3.0,2.0,10.0,10.0,5.0,10.0,6.0,10.0,3.0,2.0,4.0,6.0,4.0,36 to 50,F,682.4
40.0,2.0,4,8.0,3.0,2.0,4.0,2.0,2.0,1.0,7.0,3.0,1.0,3.0,9.0,5.0,5.0,1.0,7.0,2.0,2.0,21 to 35,F,619.3
211.0,5.0,1,10.0,10.0,10.0,10.0,10.0,5.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,21 to 35,M,765.8
56.0,3.0,3,5.0,10.0,10.0,10.0,10.0,5.0,2.0,8.0,9.0,10.0,8.0,7.0,3.0,3.0,2.0,10.0,10.0,10.0,21 to 35,M,753.3
268.0,5.0,1,0.0,5.0,3.0,7.0,6.0,3.0,2.0,8.0,1.0,1.0,2.0,7.0,10.0,6.0,2.0,5.0,6.0,3.0,36 to 50,M,634.2
185.0,5.0,1,10.0,10.0,10.0,10.0,10.0,2.0,2.0,5.0,3.0,3.0,5.0,8.0,10.0,0.0,2.0,10.0,7.0,10.0,21 to 35,M,721.5
172.0,3.0,3,4.0,5.0,5.0,9.0,6.0,5.0,2.0,8.0,3.0,5.0,3.0,8.0,0.0,5.0,2.0,3.0,4.0,7.0,36 to 50,F,674.3
305.0,3.0,5,10.0,6.0,10.0,9.0,3.0,3.0,1.0,8.0,3.0,10.0,10.0,8.0,0.0,7.0,2.0,10.0,3.0,10.0,36 to 50,M,726.3
97.0,5.0,3,10.0,7.0,8.0,5.0,3.0,3.0,1.0,7.0,2.0,10.0,1.0,7.0,4.0,3.0,2.0,10.0,5.0,10.0,36 to 50,M,714.2
110.0,1.0,3,2.0,6.0,3.0,9.0,3.0,2.0,1.0,7.0,6.0,3.0,6.0,6.0,4.0,0.0,1.0,6.0,6.0,5.0,21 to 35,M,654.8
110.0,2.0,1,0.0,5.0,2.0,2.0,1.0,2.0,2.0,7.0,1.0,6.0,5.0,8.0,10.0,2.0,2.0,3.0,0.0,8.0,21 to 35,M,618.4
23.0,4.0,1,6.0,8.0,1.0,10.0,0.0,4.0,1.0,3.0,2.0,10.0,2.0,7.0,5.0,4.0,2.0,4.0,8.0,7.0,21 to 35,F,688.7
122.0,1.0,3,2.0,6.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,10.0,9.0,0.0,1.0,2.0,10.0,1.0,10.0,51 or more,M,663.9
219.0,3.0,3,10.0,6.0,6.0,6.0,10.0,5.0,2.0,9.0,7.0,10.0,5.0,8.0,10.0,2.0,2.0,7.0,6.0,8.0,36 to 50,F,711.0
174.0,2.0,4,2.0,5.0,5.0,10.0,4.0,5.0,2.0,8.0,6.0,3.0,2.0,6.0,5.0,2.0,1.0,8.0,4.0,4.0,36 to 50,F,641.2
211.0,0.0,2,0.0,4.0,3.0,3.0,1.0,0.0,2.0,2.0,10.0,1.0,2.0,7.0,0.0,10.0,1.0,0.0,10.0,2.0,21 to 35,M,581.5
158.0,4.0,3,2.0,5.0,5.0,7.0,6.0,2.0,1.0,5.0,3.0,4.0,10.0,6.0,5.0,3.0,1.0,7.0,5.0,5.0,36 to 50,M,661.8
107.0,4.0,5,5.0,10.0,9.0,10.0,4.0,5.0,1.0,10.0,9.0,8.0,6.0,8.0,6.0,10.0,1.0,2.0,9.0,7.0,36 to 50,F,698.7
22.0,3.0,3,2.0,4.0,8.0,7.0,8.0,3.0,2.0,7.0,5.0,2.0,5.0,8.0,8.0,2.0,2.0,3.0,1.0,2.0,36 to 50,F,644.8
82.0,3.0,2,4.0,6.0,5.0,2.0,3.0,5.0,2.0,7.0,1.0,9.0,3.0,7.0,7.0,3.0,2.0,6.0,1.0,8.0,36 to 50,M,656.2
78.0,5.0,1,6.0,5.0,10.0,10.0,5.0,1.0,1.0,7.0,2.0,4.0,5.0,7.0,2.0,0.0,2.0,2.0,3.0,10.0,21 to 35,F,706.2
229.0,4.0,2,1.0,6.0,5.0,5.0,4.0,2.0,2.0,6.0,2.0,5.0,4.0,8.0,2.0,3.0,2.0,4.0,1.0,4.0,36 to 50,F,645.4
189.0,1.0,3,2.0,0.0,6.0,3.0,1.0,0.0,2.0,5.0,3.0,6.0,5.0,7.0,0.0,7.0,2.0,5.0,2.0,5.0,21 to 35,M,613.1
68.0,1.0,3,3.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,36 to 50,M,589.9
140.0,1.0,2,0.0,2.0,4.0,10.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,6.0,10.0,4.0,2.0,7.0,1.0,4.0,36 to 50,F,601.9
60.0,5.0,2,7.0,6.0,2.0,5.0,9.0,4.0,2.0,8.0,1.0,7.0,1.0,8.0,0.0,5.0,2.0,10.0,1.0,2.0,36 to 50,M,676.4
145.0,1.0,3,3.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,10.0,6.0,1.0,3.0,4.0,5.0,21 to 35,F,585.1
111.0,2.0,3,10.0,10.0,3.0,2.0,4.0,0.0,2.0,4.0,1.0,4.0,10.0,8.0,0.0,1.0,2.0,2.0,2.0,8.0,21 to 35,F,657.1
145.0,4.0,2,6.0,4.0,3.0,2.0,6.0,2.0,1.0,10.0,2.0,9.0,0.0,6.0,7.0,2.0,1.0,9.0,2.0,10.0,21 to 35,F,662.8
286.0,2.0,1,10.0,8.0,7.0,10.0,10.0,2.0,1.0,10.0,4.0,4.0,1.0,8.0,0.0,2.0,2.0,3.0,5.0,7.0,21 to 35,M,718.3
296.0,3.0,2,4.0,4.0,4.0,3.0,1.0,3.0,1.0,7.0,2.0,10.0,0.0,7.0,0.0,5.0,2.0,5.0,3.0,5.0,36 to 50,M,663.2
206.0,3.0,0,10.0,5.0,10.0,5.0,5.0,2.0,2.0,10.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,5.0,2.0,5.0,36 to 50,F,675.0
16.0,2.0,3,0.0,8.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,6.0,5.0,3.0,1.0,6.0,6.0,6.0,21 to 35,M,614.0
219.0,3.0,1,2.0,4.0,6.0,7.0,10.0,5.0,2.0,8.0,2.0,2.0,3.0,8.0,10.0,1.0,1.0,10.0,8.0,10.0,36 to 50,F,670.3
73.0,1.0,4,3.0,10.0,2.0,10.0,7.0,0.0,2.0,8.0,2.0,3.0,2.0,4.0,0.0,5.0,2.0,7.0,2.0,10.0,21 to 35,F,645.9
133.0,5.0,5,2.0,8.0,5.0,10.0,2.0,5.0,1.0,8.0,2.0,5.0,5.0,6.0,10.0,2.0,2.0,3.0,4.0,3.0,21 to 35,F,667.1
241.0,3.0,5,2.0,8.0,10.0,10.0,7.0,5.0,2.0,8.0,4.0,10.0,2.0,7.0,10.0,0.0,2.0,7.0,2.0,10.0,36 to 50,F,688.7
53.0,1.0,1,10.0,10.0,10.0,5.0,10.0,5.0,2.0,7.0,5.0,10.0,0.0,7.0,0.0,0.0,2.0,0.0,6.0,10.0,36 to 50,M,717.6
164.0,2.0,2,4.0,10.0,7.0,10.0,6.0,3.0,2.0,4.0,7.0,6.0,1.0,7.0,0.0,4.0,1.0,7.0,4.0,2.0,36 to 50,F,660.7
95.0,1.0,1,6.0,8.0,7.0,10.0,5.0,5.0,2.0,7.0,8.0,4.0,5.0,7.0,3.0,2.0,1.0,6.0,8.0,3.0,21 to 35,F,680.7
299.0,3.0,4,3.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,7.0,0.0,1.0,2.0,2.0,1.0,5.0,36 to 50,M,607.8
12.0,1.0,1,10.0,1.0,1.0,2.0,5.0,0.0,1.0,6.0,2.0,9.0,10.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,36 to 50,M,673.0
100.0,2.0,4,2.0,5.0,5.0,10.0,5.0,2.0,2.0,8.0,4.0,1.0,5.0,5.0,8.0,5.0,1.0,6.0,7.0,4.0,36 to 50,F,620.2
115.0,3.0,5,1.0,3.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,7.0,5.0,7.0,2.0,2.0,1.0,7.0,21 to 35,F,601.0
55.0,1.0,1,10.0,1.0,1.0,2.0,5.0,0.0,1.0,6.0,2.0,9.0,10.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,36 to 50,M,673.0
104.0,5.0,3,4.0,10.0,10.0,10.0,10.0,5.0,2.0,9.0,7.0,10.0,10.0,7.0,3.0,3.0,2.0,10.0,1.0,10.0,51 or more,F,744.8
68.0,5.0,1,10.0,10.0,4.0,6.0,5.0,2.0,1.0,4.0,4.0,6.0,8.0,7.0,0.0,5.0,2.0,5.0,9.0,5.0,36 to 50,M,716.8
181.0,3.0,3,5.0,6.0,10.0,4.0,5.0,1.0,2.0,6.0,5.0,6.0,4.0,8.0,0.0,6.0,2.0,8.0,4.0,10.0,21 to 35,F,677.9
47.0,2.0,4,10.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,8.0,10.0,1.0,1.0,0.0,1.0,1.0,21 to 35,F,573.2
162.0,3.0,3,10.0,6.0,10.0,5.0,6.0,5.0,1.0,6.0,4.0,8.0,0.0,7.0,10.0,2.0,2.0,10.0,6.0,10.0,21 to 35,M,710.4
88.0,5.0,3,0.0,4.0,2.0,10.0,0.0,1.0,2.0,7.0,5.0,5.0,0.0,8.0,5.0,2.0,1.0,6.0,5.0,10.0,36 to 50,F,633.5
66.0,2.0,1,1.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,3.0,10.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,36 to 50,M,646.0
21.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,1.0,7.0,0.0,3.0,2.0,2.0,0.0,8.0,51 or more,M,618.2
120.0,1.0,5,2.0,4.0,10.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,5.0,6.0,10.0,10.0,2.0,1.0,0.0,2.0,21 to 35,F,591.5
219.0,2.0,5,1.0,4.0,3.0,10.0,1.0,2.0,2.0,2.0,1.0,10.0,0.0,7.0,5.0,10.0,2.0,6.0,1.0,6.0,36 to 50,F,607.1
93.0,1.0,3,1.0,2.0,10.0,10.0,3.0,1.0,2.0,7.0,2.0,6.0,2.0,8.0,0.0,10.0,2.0,5.0,6.0,7.0,36 to 50,F,643.9
226.0,1.0,4,4.0,2.0,10.0,4.0,10.0,4.0,1.0,4.0,10.0,3.0,10.0,7.0,5.0,5.0,1.0,10.0,10.0,10.0,36 to 50,M,692.4
172.0,5.0,5,1.0,2.0,10.0,1.0,8.0,2.0,2.0,5.0,6.0,8.0,1.0,6.0,10.0,4.0,1.0,3.0,2.0,6.0,36 to 50,F,613.3
182.0,3.0,1,4.0,5.0,3.0,1.0,2.0,5.0,2.0,7.0,4.0,6.0,3.0,7.0,7.0,1.0,1.0,2.0,1.0,4.0,36 to 50,F,623.3
149.0,3.0,2,4.0,3.0,7.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,5.0,9.0,7.0,3.0,2.0,5.0,2.0,10.0,36 to 50,M,665.6
57.0,2.0,5,0.0,5.0,5.0,10.0,2.0,1.0,2.0,8.0,1.0,4.0,0.0,5.0,5.0,1.0,2.0,10.0,0.0,10.0,36 to 50,F,631.0
74.0,3.0,1,1.0,8.0,4.0,5.0,7.0,3.0,1.0,6.0,8.0,4.0,7.0,8.0,2.0,6.0,2.0,8.0,7.0,7.0,36 to 50,F,703.0
154.0,2.0,2,10.0,10.0,10.0,10.0,10.0,5.0,1.0,7.0,6.0,5.0,10.0,5.0,10.0,1.0,2.0,10.0,7.0,10.0,36 to 50,M,748.5
291.0,3.0,2,2.0,2.0,0.0,10.0,2.0,1.0,2.0,5.0,4.0,3.0,9.0,6.0,10.0,0.0,1.0,6.0,0.0,2.0,51 or more,M,605.5
200.0,4.0,3,6.0,10.0,10.0,10.0,5.0,5.0,1.0,7.0,4.0,10.0,3.0,7.0,2.0,3.0,2.0,10.0,3.0,8.0,21 to 35,M,734.6
70.0,2.0,5,5.0,1.0,0.0,2.0,3.0,0.0,2.0,7.0,3.0,5.0,0.0,9.0,5.0,0.0,2.0,10.0,1.0,3.0,36 to 50,M,611.6
140.0,3.0,2,2.0,3.0,6.0,6.0,4.0,1.0,2.0,9.0,5.0,4.0,10.0,5.0,6.0,2.0,1.0,7.0,2.0,3.0,36 to 50,F,634.4
59.0,4.0,4,8.0,8.0,10.0,10.0,8.0,5.0,1.0,7.0,6.0,8.0,3.0,8.0,6.0,2.0,1.0,10.0,8.0,9.0,21 to 35,F,725.9
102.0,2.0,0,3.0,4.0,10.0,5.0,6.0,3.0,2.0,2.0,1.0,8.0,5.0,8.0,3.0,4.0,1.0,4.0,3.0,6.0,21 to 35,F,646.0
284.0,5.0,1,10.0,2.0,10.0,10.0,10.0,0.0,2.0,10.0,7.0,10.0,5.0,7.0,0.0,0.0,2.0,5.0,8.0,10.0,21 to 35,F,738.0
49.0,3.0,2,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,1.0,3.0,21 to 35,M,624.6
82.0,1.0,3,4.0,8.0,5.0,5.0,4.0,3.0,2.0,10.0,7.0,4.0,6.0,6.0,0.0,3.0,1.0,5.0,10.0,7.0,36 to 50,M,665.2
309.0,1.0,5,3.0,9.0,3.0,5.0,2.0,5.0,1.0,7.0,5.0,4.0,0.0,7.0,0.0,5.0,2.0,4.0,2.0,3.0,36 to 50,F,650.1
271.0,3.0,2,3.0,3.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,5.0,21 to 35,F,641.0
59.0,5.0,1,10.0,4.0,0.0,2.0,2.0,4.0,1.0,10.0,0.0,8.0,2.0,8.0,0.0,5.0,2.0,4.0,1.0,10.0,21 to 35,F,686.8
98.0,1.0,4,0.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,5.0,36 to 50,F,571.1
